unixtime,measurement
1754448557,-0.04743353335804439
1754448558,-0.06721485787827264
1754448559,-0.14114267597562297
1754448560,-0.04732849757184304
1754448561,-0.14623423260529794
1754448562,-0.09761983592299583
1754448563,-0.026916560082747815
1754448564,0.041327018375872104
1754448565,0.028123126061454867
1754448566,0.03808990244593624
1754448567,0.12396945980458582
1754448568,0.18999089168274952
1754448569,0.13656956954710633
1754448570,0.22740786197740157
1754448571,0.232283902247691
1754448572,0.14683469277849906
1754448573,0.1292942483495727
1754448574,0.16479303440124218
1754448575,0.10175950098508542
1754448576,0.017632698775374225
1754448577,0.06270279996393331
1754448578,0.06328845573220053
1754448579,0.0230271464545629
1754448580,-0.03994101374020366
1754448581,-0.09616594553575698
1754448582,-0.1908774163406982
1754448583,-0.27623887752188264
1754448584,-0.37574004491632496
1754448585,-0.3708247659651506
1754448586,-0.43534266668910504
1754448587,-0.4874818122160378
1754448588,-0.4879820878911261
1754448589,-0.42184235638162426
1754448590,-0.4926662273969853
1754448591,-0.5259526759775249
1754448592,-0.5693349916759438
1754448593,-0.5993443721195539
1754448594,-0.6484319151372913
1754448595,-0.6002039711181684
1754448596,-0.5111580795182729
1754448597,-0.5481138618623264
1754448598,-0.49292337094580474
1754448599,-0.4204271695148618
1754448600,-0.41672463865184706
1754448601,-0.4267433195195003
1754448602,-0.4669019448822275
1754448603,-0.46503894720280775
1754448604,-0.4888193644332593
1754448605,-0.4437443599518036
1754448606,-0.4407341056899595
1754448607,-0.5186079907982598
1754448608,-0.5309719247278547
1754448609,-0.4729752554794022
1754448610,-0.4672188835450133
1754448611,-0.4872996121066168
1754448612,-0.4003286693467396
1754448613,-0.36916567093920083
1754448614,-0.4054990829052586
1754448615,-0.3934644875409892
1754448616,-0.3757006887217832
1754448617,-0.3224751160955272
1754448618,-0.29637698905824894
1754448619,-0.2893838800035237
1754448620,-0.2200113244848737
1754448621,-0.31594415120644703
1754448622,-0.3766402416727778
1754448623,-0.42446561510392167
1754448624,-0.40617863382605124
1754448625,-0.48779683306454025
1754448626,-0.41114472883716296
1754448627,-0.4483944552145147
1754448628,-0.4076705618828078
1754448629,-0.44288179881698897
1754448630,-0.394529959386156
1754448631,-0.3999998832684193
1754448632,-0.48951873546931485
1754448633,-0.4012611691029552
1754448634,-0.4343455145207796
1754448635,-0.3751039366940093
1754448636,-0.33641971297459783
1754448637,-0.32892610916994247
1754448638,-0.32550668757329215
1754448639,-0.3803816812466615
1754448640,-0.34813936851107724
1754448641,-0.26316135305239374
1754448642,-0.33476208195585644
1754448643,-0.3477790514616048
1754448644,-0.29427320045602
1754448645,-0.385819564971175
1754448646,-0.43068044116937343
1754448647,-0.3415274456614241
1754448648,-0.40541032479587574
1754448649,-0.49751353232026796
1754448650,-0.5852591190162391
1754448651,-0.5052776842880767
1754448652,-0.5189701473376159
1754448653,-0.5953674188662146
1754448654,-0.5668541083181017
1754448655,-0.6646414658215964
1754448656,-0.6909347634037598
1754448657,-0.7717569917332794
1754448658,-0.6978543144599252
1754448659,-0.5980071171410475
1754448660,-0.6716912385999726
1754448661,-0.7035072331769386
1754448662,-0.6947768675749723
1754448663,-0.6077383979749339
1754448664,-0.5908366528265939
1754448665,-0.653093176489622
1754448666,-0.7409367750419968
1754448667,-0.765412394010739
1754448668,-0.8448446623665533
1754448669,-0.8647585176289695
1754448670,-0.7984893139750201
1754448671,-0.8186519115405616
1754448672,-0.8490264234568824
1754448673,-0.8138321651281633
1754448674,-0.8487943904166286
1754448675,-0.8590561893875689
1754448676,-0.779737125659983
1754448677,-0.7229493970725491
1754448678,-0.6955308094802137
1754448679,-0.6949857359789697
1754448680,-0.7692849383035213
1754448681,-0.7341229087314709
1754448682,-0.7562095642004436
1754448683,-0.8302948808477021
1754448684,-0.888796084166399
1754448685,-0.9080723933077299
1754448686,-0.8115905885017027
1754448687,-0.7607925643484604
1754448688,-0.8490782359721925
1754448689,-0.9138408586688366
1754448690,-0.8948483291335094
1754448691,-0.9400343422249272
1754448692,-1.016337751339763
1754448693,-1.083280754959088
1754448694,-1.1146357899119574
1754448695,-1.0500070576620102
1754448696,-1.0176939836903531
1754448697,-0.9889732543719598
1754448698,-1.0228699323030355
1754448699,-1.1176737901982343
1754448700,-1.156764684675138
1754448701,-1.1785857930913497
1754448702,-1.1900190894032945
1754448703,-1.2637580401893445
1754448704,-1.290085138095213
1754448705,-1.1996177073936802
1754448706,-1.217033808050864
1754448707,-1.2559721206933963
1754448708,-1.2459416974598991
1754448709,-1.3095353018305484
1754448710,-1.317361224868881
1754448711,-1.4071870750709485
1754448712,-1.446857987641522
1754448713,-1.473619733898317
1754448714,-1.412943296420022
1754448715,-1.3198457073870948
1754448716,-1.2911200344115767
1754448717,-1.3364872056386532
1754448718,-1.3054790078015914
1754448719,-1.225150868541295
1754448720,-1.1921281125006098
1754448721,-1.2225219848175155
1754448722,-1.2015930404665602
1754448723,-1.1453654397927469
1754448724,-1.0933841163561198
1754448725,-1.0390627657067266
1754448726,-1.0508050600638654
1754448727,-1.1229831581459757
1754448728,-1.1793938070756804
1754448729,-1.229949980962398
1754448730,-1.2284158856243872
1754448731,-1.1971862857708588
1754448732,-1.158460031790578
1754448733,-1.0893935770235252
1754448734,-1.0795028318035953
1754448735,-1.019547865302141
1754448736,-1.0393063500272095
1754448737,-0.9864001687366203
1754448738,-0.8919310370324034
1754448739,-0.8590486547499606
1754448740,-0.8018777300053966
1754448741,-0.8353730071098164
1754448742,-0.8143540317192265
1754448743,-0.7858463832306859
1754448744,-0.8322196713098394
1754448745,-0.7360725286786755
1754448746,-0.8125614725936782
1754448747,-0.789161944054159
1754448748,-0.8449607899846332
1754448749,-0.86450023397448
1754448750,-0.8228388234275796
1754448751,-0.810825034227673
1754448752,-0.7723744092466132
1754448753,-0.7742528484495244
1754448754,-0.7016783771949601
1754448755,-0.7044632810935204
1754448756,-0.7188852406467061
1754448757,-0.6238088766251229
1754448758,-0.6413368696997117
1754448759,-0.7294591626258863
1754448760,-0.762676194248201
1754448761,-0.7361930360554712
1754448762,-0.6466467051043411
1754448763,-0.5873503905889436
1754448764,-0.618731431200689
1754448765,-0.6431687907254675
1754448766,-0.6225807310545223
1754448767,-0.5468100408094756
1754448768,-0.5678841602811112
1754448769,-0.6179468002741207
1754448770,-0.5991220979824864
1754448771,-0.5336668002751431
1754448772,-0.60624123358272
1754448773,-0.5325813660509742
1754448774,-0.5387292274466658
1754448775,-0.5950141560178003
1754448776,-0.5856300990888743
1754448777,-0.664412277347158
1754448778,-0.579722668779637
1754448779,-0.6683043403672783
1754448780,-0.7050836944571284
1754448781,-0.7081556410809984
1754448782,-0.6179201458700152
1754448783,-0.5941168888163731
1754448784,-0.6892521594889098
1754448785,-0.7818634544362347
1754448786,-0.7789635537359166
1754448787,-0.8072120301661139
1754448788,-0.7647859505454949
1754448789,-0.7457525999730908
1754448790,-0.7062336155577078
1754448791,-0.6510978707905928
1754448792,-0.6461164145992817
1754448793,-0.5825797812667985
1754448794,-0.6771784361566265
1754448795,-0.7571108409226597
1754448796,-0.6720556660009754
1754448797,-0.5779158507323114
1754448798,-0.4994509006370194
1754448799,-0.46416270502179074
1754448800,-0.5489984311033735
1754448801,-0.4822008181764088
1754448802,-0.5006822624530083
1754448803,-0.565710776375121
1754448804,-0.5005998268171294
1754448805,-0.528052163931142
1754448806,-0.4364721812418556
1754448807,-0.3764898554484203
1754448808,-0.44689906589970363
1754448809,-0.3939698947482021
1754448810,-0.4208626393804361
1754448811,-0.44763633733000285
1754448812,-0.4248897190201215
1754448813,-0.41989442084444095
1754448814,-0.4590838555460944
1754448815,-0.3644166008855379
1754448816,-0.45187984680717785
1754448817,-0.4088658227359971
1754448818,-0.41171944235538965
1754448819,-0.4248637710845749
1754448820,-0.48701334446159283
1754448821,-0.4520163848811828
1754448822,-0.4490873065296777
1754448823,-0.37419887413025354
1754448824,-0.36973544860561947
1754448825,-0.3972533464194117
1754448826,-0.48344583451269496
1754448827,-0.39974544092870523
1754448828,-0.4184072317126035
1754448829,-0.49053081280391214
1754448830,-0.3950907696562308
1754448831,-0.33138261074488573
1754448832,-0.3170690385130756
1754448833,-0.2480181879325836
1754448834,-0.28276217635485656
1754448835,-0.203599339227926
1754448836,-0.13158196338611886
1754448837,-0.11029745272179803
1754448838,-0.12140657963728337
1754448839,-0.07129624824585386
1754448840,-0.0545049773039723
1754448841,-0.02721044865836003
1754448842,-0.016249573843723886
1754448843,-0.0570277624205387
1754448844,-0.009241308332853693
1754448845,0.01647532390647377
1754448846,0.08228222308850616
1754448847,0.169635990860597
1754448848,0.22499257534645803
1754448849,0.17837624305359473
1754448850,0.08948929070762518
1754448851,-0.0031558784732604317
1754448852,0.057780824907433886
1754448853,0.1412253224651246
1754448854,0.09151096377950144
1754448855,0.002746108758964194
1754448856,0.058719950868485304
1754448857,-0.02086104815189402
1754448858,0.03208615627189035
1754448859,-0.00472533377960796
1754448860,0.05456627242347295
1754448861,0.054522665086149696
1754448862,0.14417323983702746
1754448863,0.10072794516047205
1754448864,0.03446951399925206
1754448865,0.015849732968596084
1754448866,0.05304802334985552
1754448867,0.08639148594789213
1754448868,0.16817358937667914
1754448869,0.19726554273747507
1754448870,0.2926197290752623
1754448871,0.2829702758704087
1754448872,0.2349339317063992
1754448873,0.27498221173978704
1754448874,0.36486938896194987
1754448875,0.3124809109501884
1754448876,0.380749306601052
1754448877,0.36931993422749926
1754448878,0.4626131778074338
1754448879,0.392478398180735
1754448880,0.4791051009947671
1754448881,0.46901408524048754
1754448882,0.4071779571801525
1754448883,0.4109223029409985
1754448884,0.340877220519885
1754448885,0.39817498868257595
1754448886,0.3529066150150882
1754448887,0.32179922299871827
1754448888,0.3385939828767533
1754448889,0.42967771784663794
1754448890,0.3435868757227954
1754448891,0.29077885966112665
1754448892,0.30383395736800456
1754448893,0.28191560443411046
1754448894,0.2784250491488707
1754448895,0.36552979219307435
1754448896,0.33591283440384206
1754448897,0.40431468141055
1754448898,0.4436585954335821
1754448899,0.35211458096538367
1754448900,0.42167738485592937
1754448901,0.4875249432074477
1754448902,0.43173453143974827
1754448903,0.5170081618844264
1754448904,0.43306181433397906
1754448905,0.43954048005858415
1754448906,0.4440928710032376
1754448907,0.5391276622124186
1754448908,0.5631316550773722
1754448909,0.6048864478823204
1754448910,0.520325423916104
1754448911,0.6195139902945126
1754448912,0.5572354663320912
1754448913,0.6037667561004034
1754448914,0.5879897500142066
1754448915,0.5523885105717476
1754448916,0.6032863056592606
1754448917,0.5526651470434202
1754448918,0.6521519461152693
1754448919,0.7006207509191217
1754448920,0.7698321485720447
1754448921,0.7801187161035469
1754448922,0.7646170973431238
1754448923,0.6802970746707079
1754448924,0.5838278080309462
1754448925,0.6742765096987271
1754448926,0.623354219677669
1754448927,0.5312034920014697
1754448928,0.44809748048793435
1754448929,0.43585858542071465
1754448930,0.46484205212729807
1754448931,0.38333039012992165
1754448932,0.3873846523690337
1754448933,0.3352093696341645
1754448934,0.2805797570458888
1754448935,0.20281689454224616
1754448936,0.20335168254007083
1754448937,0.20073717982588996
1754448938,0.1898313471492938
1754448939,0.2733213765272854
1754448940,0.34029438332539197
1754448941,0.43574948283687764
1754448942,0.3855618526641824
1754448943,0.33883306461467255
1754448944,0.3048450929801019
1754448945,0.3871780061212623
1754448946,0.47481287265630306
1754448947,0.4436326187208757
1754448948,0.5231070172335518
1754448949,0.5690374460388308
1754448950,0.5634695070168049
1754448951,0.47512369682643346
1754448952,0.5548548849913406
1754448953,0.5499128603746599
1754448954,0.45942064996317383
1754448955,0.41814559385368555
1754448956,0.46517702101582814
1754448957,0.5048733346924837
1754448958,0.4589136979151295
1754448959,0.4243330472578212
1754448960,0.3894172179876462
1754448961,0.3923264192760504
1754448962,0.46497944031995475
1754448963,0.3879631959765236
1754448964,0.42501748591277605
1754448965,0.36036765837726714
1754448966,0.4081533110702533
1754448967,0.41011651116445386
1754448968,0.4696943062009513
1754448969,0.43518586337537357
1754448970,0.48369154011630744
1754448971,0.4333999055177672
1754448972,0.34920072998022345
1754448973,0.3926873650841956
1754448974,0.33200991194397167
1754448975,0.33144611522718426
1754448976,0.2733247545511185
1754448977,0.1889624292427372
1754448978,0.2633854301873514
1754448979,0.2975994102646171
1754448980,0.3360718797086742
1754448981,0.25794242806505097
1754448982,0.16749947897350875
1754448983,0.20488296892589222
1754448984,0.21111443810908026
1754448985,0.13560696597060762
1754448986,0.1168519022878044
1754448987,0.13200843644219246
1754448988,0.19430397447642864
1754448989,0.1832676717180189
1754448990,0.27293673317158834
1754448991,0.2929188854274649
1754448992,0.2986469412348615
1754448993,0.2813800054984259
1754448994,0.20332159100791042
1754448995,0.2891005947812635
1754448996,0.29805897901654427
1754448997,0.3733313854960236
1754448998,0.3220024994421812
1754448999,0.35976821918077995
1754449000,0.367011837610041
1754449001,0.2804009358417517
1754449002,0.28729704245807636
1754449003,0.24968727771591268
1754449004,0.19914441636800875
1754449005,0.14096536525498118
1754449006,0.07905357449777535
1754449007,0.13794201662025646
1754449008,0.23027476882125142
1754449009,0.2500477923256249
1754449010,0.27548534121104806
1754449011,0.3637324606286092
1754449012,0.41416115779031
1754449013,0.31725880999453726
