unixtime,measurement
1754448557,-0.009120630332774354
1754448558,-0.049992922874655184
1754448559,0.0436416839514907
1754448560,-0.054634249367197844
1754448561,-0.10145830836440864
1754448562,-0.20123593638213674
1754448563,-0.2826258459143683
1754448564,-0.19120217318683239
1754448565,-0.21225965720310014
1754448566,-0.2997136036582303
1754448567,-0.2952574846658958
1754448568,-0.3795635658383796
1754448569,-0.4625648088110297
1754448570,-0.46517260020740847
1754448571,-0.5008479173533563
1754448572,-0.492250909894674
1754448573,-0.4539046332889867
1754448574,-0.3613860675505596
1754448575,-0.3587812635584579
1754448576,-0.37344294801028566
1754448577,-0.4543564419565306
1754448578,-0.38280427969053854
1754448579,-0.31574391941856345
1754448580,-0.3682417336441217
1754448581,-0.4108473166447543
1754448582,-0.49905056251404906
1754448583,-0.5279977777052018
1754448584,-0.460227824711279
1754448585,-0.36199299851648137
1754448586,-0.45010187952416214
1754448587,-0.3714092456145035
1754448588,-0.32067584676339245
1754448589,-0.3218633396320533
1754448590,-0.26066276088276763
1754448591,-0.2357062008500329
1754448592,-0.21562913716438997
1754448593,-0.18445797840761047
1754448594,-0.14738572218854365
1754448595,-0.09523437084308123
1754448596,-0.08911287080296558
1754448597,-0.048573598382783204
1754448598,0.03854073242921556
1754448599,-0.01802395880766588
1754448600,0.03788968704296087
1754448601,0.12294572299650322
1754448602,0.12140978873105546
1754448603,0.1658295051053222
1754448604,0.24324255973929623
1754448605,0.2113092251448625
1754448606,0.24902762984679833
1754448607,0.29627477345366837
1754448608,0.19830616802996665
1754448609,0.27146761673093234
1754448610,0.2988999628677462
1754448611,0.23262556106136248
1754448612,0.3326208313386014
1754448613,0.25755283774408827
1754448614,0.19184130138517907
1754448615,0.21151637017643005
1754448616,0.25995901714630754
1754448617,0.20491582110759557
1754448618,0.22648644610967722
1754448619,0.27565291800690295
1754448620,0.370269189431656
1754448621,0.4404176209416235
1754448622,0.3817263834864423
1754448623,0.37497082063770054
1754448624,0.3496957083413538
1754448625,0.38676176925014843
1754448626,0.35249861038677727
1754448627,0.4374186758157176
1754448628,0.418757937389278
1754448629,0.3424459028996911
1754448630,0.3020893025394338
1754448631,0.3099422322540942
1754448632,0.37611326103962694
1754448633,0.40840708783776003
1754448634,0.35419301921041413
1754448635,0.29460793858607204
1754448636,0.21181549880278283
1754448637,0.27906171266091473
1754448638,0.3785065824999282
1754448639,0.47073447658336764
1754448640,0.44691758920288305
1754448641,0.5035282232670769
1754448642,0.5868583718930324
1754448643,0.6863966962546372
1754448644,0.6383237394239607
1754448645,0.6499758841123747
1754448646,0.6007755800358131
1754448647,0.6974441758648329
1754448648,0.7547753703157482
1754448649,0.711093078880371
1754448650,0.7955887327940103
1754448651,0.8276018703167374
1754448652,0.8147661026011054
1754448653,0.7468013226182076
1754448654,0.6620859364043441
1754448655,0.7098054266568752
1754448656,0.6684313359764591
1754448657,0.7034730488668522
1754448658,0.7674807382438702
1754448659,0.8548238645836426
1754448660,0.8314601964593007
1754448661,0.9218639969389614
1754448662,0.9773133942745142
1754448663,1.049424256487321
1754448664,1.1147407889299212
1754448665,1.0416594462291806
1754448666,0.9487688060824482
1754448667,0.8832956329135069
1754448668,0.7926022287426271
1754448669,0.8521112910357038
1754448670,0.9313838561571355
1754448671,0.9704881763704992
1754448672,1.06573834986194
1754448673,1.0549711825902426
1754448674,0.9954658132056157
1754448675,0.9777956499215169
1754448676,0.9463296058238339
1754448677,1.0307154186711445
1754448678,1.1206192542226
1754448679,1.0215828284198503
1754448680,1.0405322117478855
1754448681,1.0679436737084258
1754448682,1.1599211066447765
1754448683,1.183037186240766
1754448684,1.0875647088813158
1754448685,1.026553051243385
1754448686,0.9918437821836371
1754448687,1.0864833399179248
1754448688,1.0878280107780207
1754448689,1.1564944011834035
1754448690,1.2347053540387452
1754448691,1.2553056512807304
1754448692,1.1744535712062658
1754448693,1.129218595048287
1754448694,1.1498834636712518
1754448695,1.2249602612283519
1754448696,1.2681742918648333
1754448697,1.2068865338413777
1754448698,1.171602888878387
1754448699,1.2628391726320454
1754448700,1.2551321512870137
1754448701,1.1892539991836826
1754448702,1.0919095802789294
1754448703,1.0834868300438498
1754448704,1.0950708489966854
1754448705,1.105276033609206
1754448706,1.0061488520534099
1754448707,1.0261454864845097
1754448708,0.9799545284939362
1754448709,0.9893487724828725
1754448710,0.9714523151049932
1754448711,0.8978635325927864
1754448712,0.919593944035639
1754448713,0.8571307258281171
1754448714,0.818770587229943
1754448715,0.8350302944645984
1754448716,0.8110950175837347
1754448717,0.743045506776308
1754448718,0.7626048082523517
1754448719,0.778331731022167
1754448720,0.8779739759557763
1754448721,0.8837064627302386
1754448722,0.9158987888054495
1754448723,0.9966588060188952
1754448724,0.9505935764258973
1754448725,0.8661784336240667
1754448726,0.9658341692584957
1754448727,0.888314920837079
1754448728,0.9435122361981554
1754448729,0.8888265285731874
1754448730,0.965093321728221
1754448731,0.8715609398224757
1754448732,0.9049270144763271
1754448733,0.8311328017452733
1754448734,0.7790501640629621
1754448735,0.8788845787827286
1754448736,0.813169857688203
1754448737,0.7817178580539146
1754448738,0.6894124488608585
1754448739,0.7869818984584243
1754448740,0.6895762038307034
1754448741,0.7034445007036167
1754448742,0.6253945530700122
1754448743,0.6606248159388473
1754448744,0.6665269000283406
1754448745,0.5679390658577028
1754448746,0.483055847068508
1754448747,0.4756421610453663
1754448748,0.3908536536092713
1754448749,0.4461011647920454
1754448750,0.5409835570900723
1754448751,0.4918114713953131
1754448752,0.39806986398721217
1754448753,0.47533687948257664
1754448754,0.5590229976273919
1754448755,0.6307088422402608
1754448756,0.6185818743642887
1754448757,0.5523953958614762
1754448758,0.5443678334445397
1754448759,0.49663113824010063
1754448760,0.5154131941414977
1754448761,0.5399562767426567
1754448762,0.4786685816002134
1754448763,0.45734817347794254
1754448764,0.5333436954549775
1754448765,0.5791782329855024
1754448766,0.6725850472689034
1754448767,0.589569153440628
1754448768,0.514840097540642
1754448769,0.5696898294652071
1754448770,0.6381745346111742
1754448771,0.5780815119859254
1754448772,0.5673090258065429
1754448773,0.5176636223116434
1754448774,0.550771644677998
1754448775,0.6113570433946158
1754448776,0.5404321186015635
1754448777,0.4992100345320531
1754448778,0.47675680412245036
1754448779,0.4099491526538594
1754448780,0.4715525635943519
1754448781,0.48723015273127357
1754448782,0.42041168588736594
1754448783,0.47514489886950695
1754448784,0.49162006329917274
1754448785,0.49992887590072066
1754448786,0.40063863327761373
1754448787,0.3335386656692524
1754448788,0.30058107875649137
1754448789,0.34478757073842814
1754448790,0.3232373104625904
1754448791,0.31928471661186253
1754448792,0.4172347649610376
1754448793,0.4667410884707712
1754448794,0.563366822307697
1754448795,0.5749644665829038
1754448796,0.5772533336297327
1754448797,0.6393062484797845
1754448798,0.6605079154175841
1754448799,0.7246858087466272
1754448800,0.8020513620819905
1754448801,0.8470042453522533
1754448802,0.9286647032895115
1754448803,0.9418895675234829
1754448804,0.8559762408421715
1754448805,0.886178104446582
1754448806,0.890017937681351
1754448807,0.8488910334101927
1754448808,0.7823134929298053
1754448809,0.806253048609592
1754448810,0.739021064910802
1754448811,0.6638365075019327
1754448812,0.564440111734446
1754448813,0.5061695376224488
1754448814,0.5952711127456635
1754448815,0.6310967919649799
1754448816,0.6412408410926075
1754448817,0.5655540766605789
1754448818,0.6262652848263701
1754448819,0.6750570827640305
1754448820,0.7089825186252794
1754448821,0.6396353635156613
1754448822,0.5994861393996846
1754448823,0.5752958369686065
1754448824,0.5015572728517151
1754448825,0.4900859565849667
1754448826,0.5478864019782468
1754448827,0.5402989600049762
1754448828,0.4422096354145374
1754448829,0.3983633672686876
1754448830,0.3080411390922695
1754448831,0.2883769934564114
1754448832,0.28437891699136175
1754448833,0.3132803621323772
1754448834,0.3856663219563162
1754448835,0.3269428947082643
1754448836,0.399246544338011
1754448837,0.36960519815175785
1754448838,0.3410014352876053
1754448839,0.3172673232691259
1754448840,0.32049752536786685
1754448841,0.25456355576695744
1754448842,0.3146361904151276
1754448843,0.24713344202895401
1754448844,0.32609481059688533
1754448845,0.35968494817840246
1754448846,0.3041194468640312
1754448847,0.3574974469577543
1754448848,0.3288293088637524
1754448849,0.3180473164326057
1754448850,0.28794917215645716
1754448851,0.30829765344549365
1754448852,0.24740089070898014
1754448853,0.18308937950953025
1754448854,0.2695102458722747
1754448855,0.25489955500366696
1754448856,0.17928344115535438
1754448857,0.12307665477759802
1754448858,0.18168194954169997
1754448859,0.10016275477740139
1754448860,0.18074988487023672
1754448861,0.2804867739227396
1754448862,0.2906773967775357
1754448863,0.3613435802893109
1754448864,0.4403233340024919
1754448865,0.42692400366293315
1754448866,0.33637899848639563
1754448867,0.24912086946143674
1754448868,0.3023547824074906
1754448869,0.31364799121212766
1754448870,0.21891699072903598
1754448871,0.14753235232508158
1754448872,0.08677703664618736
1754448873,0.1815476821969879
1754448874,0.2634570832093735
1754448875,0.3565119966845498
1754448876,0.4084222985736726
1754448877,0.47675565431143413
1754448878,0.5700061776046266
1754448879,0.6393296491083319
1754448880,0.6669685053371277
1754448881,0.6075660413240997
1754448882,0.5905720457708106
1754448883,0.6630415759150435
1754448884,0.6051965185945519
1754448885,0.622418898484773
1754448886,0.6941021364044829
1754448887,0.615345194026758
1754448888,0.6846797803461714
1754448889,0.7426271498705327
