unixtime,measurement
1754448557,0.006724654813106801
1754448558,-0.05550392350241715
1754448559,-0.011616533448599205
1754448560,0.02370454159462517
1754448561,0.11330298206322978
1754448562,0.15440042758267042
1754448563,0.19109387893132265
1754448564,0.28644207774048086
1754448565,0.24252320826046664
1754448566,0.16413824822100126
1754448567,0.19973970746833938
1754448568,0.1425203320838251
1754448569,0.23638453720414698
1754448570,0.3256429033172113
1754448571,0.3985049879834428
1754448572,0.4242331405231444
1754448573,0.3672142766443641
1754448574,0.29583507378968765
1754448575,0.31086749959385557
1754448576,0.22343629665743792
1754448577,0.15542583051368472
1754448578,0.2360107559257887
1754448579,0.15471767945711234
1754448580,0.22829512949660208
1754448581,0.3081049330602166
1754448582,0.3819134229233897
1754448583,0.42399333295815766
1754448584,0.4757595674935048
1754448585,0.4619573844300576
1754448586,0.42191366233804917
1754448587,0.33428127761633525
1754448588,0.2360167216478255
1754448589,0.16378679751088793
1754448590,0.0689263275875791
1754448591,0.13700782046189136
1754448592,0.2106546032515361
1754448593,0.27020525380900057
1754448594,0.21107655637100525
1754448595,0.2828516831314569
1754448596,0.2548119816526325
1754448597,0.2374908852794341
1754448598,0.31427520361431593
1754448599,0.259974775061475
1754448600,0.3345396391657187
1754448601,0.24998612062786493
1754448602,0.1971395924490389
1754448603,0.20107989122382014
1754448604,0.14211079015932435
1754448605,0.13298021405953328
1754448606,0.07742140343770404
1754448607,0.1135196256085077
1754448608,0.08226485167682684
1754448609,0.1513896343655496
1754448610,0.06369918577513357
1754448611,-0.011304300019216867
1754448612,0.06492487319664406
1754448613,0.11039648543287797
1754448614,0.05139594464110695
1754448615,-0.04793784941516246
1754448616,-0.0043339570384370515
1754448617,0.03668157492223876
1754448618,0.11725756928957978
1754448619,0.1645699747109725
1754448620,0.23348612022773166
1754448621,0.14433420916729583
1754448622,0.1843917732301651
1754448623,0.26285055645166966
1754448624,0.17930270623141353
1754448625,0.27161392576593196
1754448626,0.19395539933549558
1754448627,0.26274212743516456
1754448628,0.17748430855205274
1754448629,0.184508297518659
1754448630,0.1451825035190959
1754448631,0.09374802986527891
1754448632,0.041484400966831425
1754448633,0.01978699728848715
1754448634,-0.06285204489470546
1754448635,-0.10843901445154672
1754448636,-0.12811904249040618
1754448637,-0.1415679290654224
1754448638,-0.18742982229529326
1754448639,-0.19629251715563245
1754448640,-0.25368520169881575
1754448641,-0.27741516071022365
1754448642,-0.2609261008723636
1754448643,-0.22370676299906164
1754448644,-0.15898822381132596
1754448645,-0.2127520424290299
1754448646,-0.3101825001802827
1754448647,-0.32882551031633783
1754448648,-0.37059501595317335
1754448649,-0.3523474978631049
1754448650,-0.32779155258857706
1754448651,-0.4213441494803868
1754448652,-0.41967789174535197
1754448653,-0.32820964254176777
1754448654,-0.42225275660295536
1754448655,-0.5066645133120606
1754448656,-0.4413706861080682
1754448657,-0.5016073308835742
1754448658,-0.5739547120389872
1754448659,-0.5362074760944684
1754448660,-0.5028203235673376
1754448661,-0.5868267317631574
1754448662,-0.6167883281367642
1754448663,-0.5884280928053666
1754448664,-0.5583981046979138
1754448665,-0.5716587591110058
1754448666,-0.5872327371476942
1754448667,-0.5950141332720497
1754448668,-0.49553065574324684
1754448669,-0.44176620183154364
1754448670,-0.34899927685802423
1754448671,-0.3933355484953964
1754448672,-0.3507550739537437
1754448673,-0.35166055520758466
1754448674,-0.42115790928384605
1754448675,-0.4731117263838348
1754448676,-0.49933385403048186
1754448677,-0.5398095465226573
1754448678,-0.6042784308565626
1754448679,-0.6749015050399683
1754448680,-0.6718586150618558
1754448681,-0.5942355548818044
1754448682,-0.6375732545588685
1754448683,-0.7020679030405539
1754448684,-0.6746826910877743
1754448685,-0.7745450761284279
1754448686,-0.7370502848152141
1754448687,-0.700495480166438
1754448688,-0.6420638307054498
1754448689,-0.6639525289667065
1754448690,-0.6657261194635562
1754448691,-0.6581981188098053
1754448692,-0.7213442296104958
1754448693,-0.7678556405080275
1754448694,-0.7411115690070467
1754448695,-0.6422344361124315
1754448696,-0.5797746170341852
1754448697,-0.6544858276609828
1754448698,-0.5633381634502046
1754448699,-0.5440234279547707
1754448700,-0.4904524903018185
1754448701,-0.3989600483466817
1754448702,-0.4771731086812584
1754448703,-0.4409368193698674
1754448704,-0.5036541774995744
1754448705,-0.42949949485245464
1754448706,-0.4112197773788133
1754448707,-0.510651164288522
1754448708,-0.4842755741521114
1754448709,-0.4007160038744697
1754448710,-0.4639798637424568
1754448711,-0.3835084369918964
1754448712,-0.28643986951748
1754448713,-0.288308997723421
1754448714,-0.22868927255558683
1754448715,-0.28920620140975883
1754448716,-0.3463672610363925
1754448717,-0.2744006622834273
1754448718,-0.25995305959999015
1754448719,-0.2582573040608426
1754448720,-0.26469750680256604
1754448721,-0.18132633243792395
1754448722,-0.13795084627953103
1754448723,-0.11018386603896357
1754448724,-0.05524546535490732
1754448725,0.026643430678423813
1754448726,-0.009002301013067274
1754448727,-0.05082429068112895
1754448728,-0.04433671563981037
1754448729,-0.11788792822089725
1754448730,-0.0665053958844147
1754448731,-0.01437222347379749
1754448732,-0.08134289281151333
1754448733,-0.16140403253324997
1754448734,-0.1177945035183448
1754448735,-0.06248230304440264
1754448736,0.024196448957364836
1754448737,-0.043494810530892075
1754448738,-0.1422646779184146
1754448739,-0.11629764629584152
1754448740,-0.20416716670695173
1754448741,-0.2534385400432113
1754448742,-0.2495717919991367
1754448743,-0.19941153712658735
1754448744,-0.2691965877113756
1754448745,-0.35863521962797135
1754448746,-0.41439992907195966
1754448747,-0.44021654636378044
1754448748,-0.34699101992311443
1754448749,-0.2679548788031536
1754448750,-0.3285862459975196
1754448751,-0.37984621240093946
1754448752,-0.3632832067012295
1754448753,-0.37532333441484755
1754448754,-0.37024361285865404
1754448755,-0.3947918257599166
1754448756,-0.42692231345675147
1754448757,-0.4318425580234844
1754448758,-0.4224447784576969
1754448759,-0.41475850654387336
1754448760,-0.4151927573464389
1754448761,-0.42845795052578667
1754448762,-0.4491552336207306
1754448763,-0.5250174002329152
1754448764,-0.46893642120040446
1754448765,-0.4953317689430799
1754448766,-0.43189975852192375
1754448767,-0.3377707552329846
1754448768,-0.42621541349901715
1754448769,-0.3701040556179639
1754448770,-0.38068619226121775
1754448771,-0.36733073270090955
1754448772,-0.38452786666538374
1754448773,-0.48216049253021886
1754448774,-0.5322689224231857
1754448775,-0.6037186659199572
1754448776,-0.6427363471972932
1754448777,-0.71083518415034
1754448778,-0.7052114242796094
1754448779,-0.6119771162434791
1754448780,-0.6087965372533669
1754448781,-0.6024945330106742
1754448782,-0.648692792495134
1754448783,-0.71073694825006
1754448784,-0.6261833061966683
1754448785,-0.7054742498670415
1754448786,-0.7706821521405398
1754448787,-0.6763861729601454
1754448788,-0.6508403460805965
1754448789,-0.6070863783900492
1754448790,-0.6380362776243362
1754448791,-0.6944995832065514
1754448792,-0.7017139357975557
1754448793,-0.6110842175222779
1754448794,-0.7082147494397751
1754448795,-0.6134899387028867
1754448796,-0.6837712534841236
1754448797,-0.660546553564913
1754448798,-0.6966526182193955
1754448799,-0.6482695916118906
1754448800,-0.5989308078746186
1754448801,-0.6724409353775178
1754448802,-0.5961863953715544
1754448803,-0.5609003559102632
1754448804,-0.535776761073548
1754448805,-0.4897155905717291
1754448806,-0.5808223904913128
1754448807,-0.6602369479590412
1754448808,-0.5756704466839306
1754448809,-0.5833346283677934
1754448810,-0.5646634047408555
1754448811,-0.607924911838302
1754448812,-0.6649782099983875
1754448813,-0.587060709178665
1754448814,-0.501530242142586
1754448815,-0.419512095322456
1754448816,-0.42060594155276737
1754448817,-0.46289132510863373
1754448818,-0.527523160759071
1754448819,-0.5819595275532603
1754448820,-0.6660801140068925
1754448821,-0.7433968860907533
1754448822,-0.7200833437912206
1754448823,-0.8014267519487224
1754448824,-0.7418944882596187
1754448825,-0.7638167745143742
1754448826,-0.8623424404001907
1754448827,-0.9537341386235243
1754448828,-0.9193874956473229
1754448829,-0.9244077214580291
1754448830,-0.8363934153608205
1754448831,-0.7458427472023674
1754448832,-0.8126709456062405
1754448833,-0.8688594410403662
1754448834,-0.8195617944203752
1754448835,-0.7234529078280598
1754448836,-0.6671506286469613
1754448837,-0.5971339412339212
1754448838,-0.516720440346701
1754448839,-0.5083737136135702
1754448840,-0.5419566802058472
1754448841,-0.6373602300954768
1754448842,-0.6992871206137521
1754448843,-0.7765350514947704
1754448844,-0.7756446610329812
1754448845,-0.7778215730567906
1754448846,-0.8460691165277588
