unixtime,measurement
1754448557,-0.09023968633731837
1754448558,-0.09474260258027144
1754448559,-0.19118468856467005
1754448560,-0.2581923299507126
1754448561,-0.30604860575074716
1754448562,-0.34037604096947
1754448563,-0.34267343422556185
1754448564,-0.4167133428157651
1754448565,-0.36916893175962523
1754448566,-0.3137480260795887
1754448567,-0.28948854859400097
1754448568,-0.2906526014320092
1754448569,-0.3092720777905247
1754448570,-0.2988101042360364
1754448571,-0.24679330398696311
1754448572,-0.2683858971091327
1754448573,-0.19099750437589308
1754448574,-0.2328521843051643
1754448575,-0.32469894796423465
1754448576,-0.2933472121475277
1754448577,-0.32655671397816577
1754448578,-0.29830488783330966
1754448579,-0.27090517186130797
1754448580,-0.2882874403503254
1754448581,-0.32562799755025096
1754448582,-0.35782074450183443
1754448583,-0.33307376377851605
1754448584,-0.3634985825148823
1754448585,-0.3952952022918603
1754448586,-0.4327794090902172
1754448587,-0.3469949389929221
1754448588,-0.36613592244099663
1754448589,-0.3491906349120175
1754448590,-0.32704598998266876
1754448591,-0.2667684766152697
1754448592,-0.314168241081666
1754448593,-0.27293580567062425
1754448594,-0.32902562109349665
1754448595,-0.2970753354288894
1754448596,-0.2597370443130821
1754448597,-0.18301532630603826
1754448598,-0.15207652124034263
1754448599,-0.10739718795937553
1754448600,-0.06651271298431902
1754448601,-0.15911732196990724
1754448602,-0.1957690861510778
1754448603,-0.16821838478762086
1754448604,-0.13054583699637903
1754448605,-0.053503175786120905
1754448606,-0.08742208045889453
1754448607,-0.09819975040589825
1754448608,-0.1442954314989404
1754448609,-0.10011429763538818
1754448610,-0.09924039380122934
1754448611,-0.1322904817259729
1754448612,-0.052017437277306566
1754448613,-0.06403416533834197
1754448614,-0.12671539708961801
1754448615,-0.13061630844292282
1754448616,-0.13141038843202024
1754448617,-0.19213793613486077
1754448618,-0.2873960368225301
1754448619,-0.31879203527764294
1754448620,-0.362011746446097
1754448621,-0.3386334101543311
1754448622,-0.3047441871434059
1754448623,-0.2149377876309216
1754448624,-0.24116125875765498
1754448625,-0.15761317922974974
1754448626,-0.06815844517939135
1754448627,0.0040357246229753285
1754448628,-0.02142219996913601
1754448629,-0.09520833530917931
1754448630,-0.10118532928640996
1754448631,-0.048404551526823755
1754448632,-0.029232550850505454
1754448633,-0.04497241695399655
1754448634,-0.11703344751721717
1754448635,-0.18758437068812767
1754448636,-0.18901507547100058
1754448637,-0.1914299344907265
1754448638,-0.25051696401404183
1754448639,-0.18443905745330078
1754448640,-0.18832035325475477
1754448641,-0.22860618166963792
1754448642,-0.15830987140267902
1754448643,-0.11708380990185982
1754448644,-0.12384284961475293
1754448645,-0.038934753526960034
1754448646,-0.1298981524361454
1754448647,-0.09465163751724084
1754448648,-0.04526541355504868
1754448649,-0.14181376824244174
1754448650,-0.06297464089369911
1754448651,-0.02447403498762435
1754448652,-0.03151650741032688
1754448653,-0.03609980619638674
1754448654,0.018424523513809396
1754448655,-0.04412542297133874
1754448656,-0.10037493711337811
1754448657,-0.17887309083997038
1754448658,-0.19265604038025
1754448659,-0.12764940672168126
1754448660,-0.14095792769797927
1754448661,-0.06674092156627445
1754448662,-0.07578241921549922
1754448663,-0.010407380302898978
1754448664,0.06648625428287869
1754448665,0.035040988688085806
1754448666,0.09714164729100089
1754448667,0.10016637140595824
1754448668,0.07864952634053526
1754448669,0.032126187197329785
1754448670,-0.03572543931149933
1754448671,-0.013178628397646532
1754448672,0.07249613376028163
1754448673,0.023193958105321585
1754448674,-0.05084015314301921
1754448675,0.04539079762585163
1754448676,0.06642890084626056
1754448677,0.042676800484775304
1754448678,0.06659690766468723
1754448679,0.15202938977454908
1754448680,0.24159803554444376
1754448681,0.2199086407251109
1754448682,0.3135676690650375
1754448683,0.265130884247212
1754448684,0.30530076528248373
1754448685,0.28599328447622985
1754448686,0.23233129571846386
1754448687,0.2545942673716566
1754448688,0.1586800063284341
1754448689,0.164654342180791
1754448690,0.25405195199704467
1754448691,0.2745904342307565
1754448692,0.3718793383869825
1754448693,0.3889262105331448
1754448694,0.3052093708000358
1754448695,0.23721599876169588
1754448696,0.18312587766800392
1754448697,0.17921559179708355
1754448698,0.26165516204446976
1754448699,0.17645305186314966
1754448700,0.13402131704478853
1754448701,0.03981371954556889
1754448702,-0.05732329262706681
1754448703,0.0343953735331643
1754448704,0.014255766462776182
1754448705,-0.06704138731393802
1754448706,0.005655259667093515
1754448707,0.031011149116841497
1754448708,-0.04689757492427027
1754448709,-0.044482083666437716
1754448710,-0.10877586015253984
1754448711,-0.06620444629367567
1754448712,-0.1592658210270343
1754448713,-0.1469383955238293
1754448714,-0.18078263394747693
1754448715,-0.09329683571961037
1754448716,-0.11481367032020057
1754448717,-0.04964023116442559
1754448718,-0.007137754701968868
1754448719,0.08165378321840724
1754448720,0.1603426074647163
1754448721,0.24356380091429744
1754448722,0.24697719430819898
1754448723,0.19994326881681768
1754448724,0.11601687784046115
1754448725,0.13638160630307755
1754448726,0.08727939569731069
1754448727,0.017655058355858316
1754448728,-0.03511578347482414
1754448729,-0.07924833331774594
1754448730,-0.09040391156664276
1754448731,-0.10488489395782946
1754448732,-0.20235685911373896
1754448733,-0.22823362404076392
1754448734,-0.15254816327224613
1754448735,-0.2294082742693474
1754448736,-0.29579295158216484
1754448737,-0.2746834085977562
1754448738,-0.35554807787720205
1754448739,-0.43422638982936523
1754448740,-0.36906880648195856
1754448741,-0.3208594120664387
1754448742,-0.41246185076983444
1754448743,-0.4641664623050317
1754448744,-0.4116480630733854
