unixtime,measurement
1754448557,-0.0341847795931592
1754448558,-0.06218491246005578
1754448559,-0.014521400993028205
1754448560,-0.04732802010080872
1754448561,-0.028407982290188566
1754448562,-0.04347009439465892
1754448563,-0.025024798759797767
1754448564,0.01986268348330203
1754448565,-0.031222594554965427
1754448566,0.03614626351474323
1754448567,0.07703081899912012
1754448568,0.16673424856459435
1754448569,0.1801409250071594
1754448570,0.11163724402348145
1754448571,0.021248713671977434
1754448572,0.031461464638263395
1754448573,0.08608746279778838
1754448574,0.1642320075834035
1754448575,0.0717571866403694
1754448576,0.12122148206304109
1754448577,0.17005940542546355
1754448578,0.19712904267756765
1754448579,0.14792781592891624
1754448580,0.2409866826387927
1754448581,0.27047028594968586
1754448582,0.2239830676362829
1754448583,0.27517173099397685
1754448584,0.3583335237971979
1754448585,0.37961486440565356
1754448586,0.38148912350283726
1754448587,0.33302122480017315
1754448588,0.4223923815890288
1754448589,0.46189169964810534
1754448590,0.45266205035178586
1754448591,0.36028804392183533
1754448592,0.32889648941398697
1754448593,0.2711655962070928
1754448594,0.33178798113941327
1754448595,0.2799243571611095
1754448596,0.30796247038763497
1754448597,0.23953081931735487
1754448598,0.24036457979923745
1754448599,0.19660936435418305
1754448600,0.1359789748379843
1754448601,0.14780270592326966
1754448602,0.08846758260594854
1754448603,0.10006316720126059
1754448604,0.004144313839799074
1754448605,-0.0738502079866778
1754448606,-0.009758149066158184
1754448607,0.07644676558044064
1754448608,0.06930400783432984
1754448609,0.03786810108604019
1754448610,-0.04826915600898837
1754448611,0.010364345793166918
1754448612,-0.08625285224025957
1754448613,-0.12375789297361305
1754448614,-0.17367177416595836
1754448615,-0.09366450172357049
1754448616,-0.061007233380283354
1754448617,-0.09029529409003649
1754448618,-0.12550139220266313
1754448619,-0.13127706095444008
1754448620,-0.04509945078982297
1754448621,0.03386113891569567
1754448622,0.0926428256027576
1754448623,0.12603487262802177
1754448624,0.10975734248507098
1754448625,0.1014911541385208
1754448626,0.12369665200966799
1754448627,0.11324947367254305
1754448628,0.1633462182592299
1754448629,0.19136856755686907
1754448630,0.15062532411476287
1754448631,0.20787667690742198
1754448632,0.14314034699390324
1754448633,0.15663352065666208
1754448634,0.1773199793680808
1754448635,0.14907133862442412
1754448636,0.12370147047625542
1754448637,0.2048257576551823
1754448638,0.15830529088282577
1754448639,0.18105361179046314
1754448640,0.2366346254325631
1754448641,0.3159811658710078
1754448642,0.32487722425329885
1754448643,0.24948959393103165
1754448644,0.16290512020783104
1754448645,0.23219165477441425
1754448646,0.247537102246277
1754448647,0.2716064730290409
1754448648,0.34100942196195017
1754448649,0.34871062788710605
1754448650,0.26692191710650726
1754448651,0.3078957934436924
1754448652,0.35287740471228235
1754448653,0.3786151041803334
1754448654,0.3258693212556175
1754448655,0.4043507679111964
1754448656,0.4535141739917537
1754448657,0.5330605670202474
1754448658,0.4591016885412642
1754448659,0.3847829590899734
1754448660,0.46873861030795694
1754448661,0.47489988579395315
1754448662,0.45416055320555393
1754448663,0.5480060836230449
1754448664,0.6461941265956788
1754448665,0.6317167413555435
1754448666,0.724121647466637
1754448667,0.7088189542069108
1754448668,0.7136695705558093
1754448669,0.7708860357410454
1754448670,0.7348788641987001
1754448671,0.8073960367441587
1754448672,0.8164793023603153
1754448673,0.7597930754062174
1754448674,0.7511693639685048
1754448675,0.8419425219917555
1754448676,0.8624438019146136
1754448677,0.8155182958374594
1754448678,0.8706273688982906
1754448679,0.8191282591644972
1754448680,0.7642692982517034
1754448681,0.6797547415750913
1754448682,0.6609965214139629
1754448683,0.7001829747760797
1754448684,0.7958623320166581
1754448685,0.7792557531876985
1754448686,0.7039681411999112
1754448687,0.7838277579396333
1754448688,0.8627947880664398
1754448689,0.8338901191816374
1754448690,0.9079446889166793
1754448691,0.900125161549895
1754448692,0.9344395569469746
1754448693,0.9511224176530576
1754448694,1.0366548886338058
1754448695,0.9472502801561841
1754448696,0.9400109653332664
1754448697,0.88271479736664
1754448698,0.902071549928526
1754448699,0.9903820001587307
1754448700,1.065021441402624
1754448701,1.137061539513054
1754448702,1.1556172169226266
1754448703,1.2143345673819437
1754448704,1.2510287961222926
1754448705,1.3213036456675291
1754448706,1.239313209295565
1754448707,1.2450893631206492
1754448708,1.2744751742277078
1754448709,1.3040161387214626
1754448710,1.316803925428944
1754448711,1.4158289039529115
1754448712,1.3174548022457546
1754448713,1.2351245793120664
1754448714,1.3044717145178355
1754448715,1.2986353845036926
1754448716,1.303491521977371
1754448717,1.3600263844918639
1754448718,1.3529219453014112
1754448719,1.3233094500407667
1754448720,1.357182356767414
1754448721,1.3774836216108104
1754448722,1.4126250457881258
1754448723,1.3997602166013798
1754448724,1.3560063195779368
1754448725,1.2772278658892224
1754448726,1.3697838395950204
1754448727,1.4469833305629265
1754448728,1.5059160223697725
1754448729,1.4592226254495198
1754448730,1.5392365344553942
1754448731,1.5863733578826467
1754448732,1.5166416287431534
1754448733,1.4399135546985642
1754448734,1.5359412587921892
1754448735,1.507840899089989
1754448736,1.546644211790279
1754448737,1.623052437869981
1754448738,1.5549193086819637
1754448739,1.4673534176362937
1754448740,1.5187035561559272
1754448741,1.5024526920532322
1754448742,1.4632255945361505
1754448743,1.4821370952902952
1754448744,1.4990788773017292
1754448745,1.5989611556377403
1754448746,1.6439694673481677
1754448747,1.6555017181218552
1754448748,1.5909901274960596
1754448749,1.6098358326073385
1754448750,1.6860147138998056
1754448751,1.7614880967936408
1754448752,1.671905037189401
1754448753,1.591778861409812
1754448754,1.5105958656861602
1754448755,1.4705105125761555
1754448756,1.5474859197041553
1754448757,1.4899838873074889
1754448758,1.4473508861662763
1754448759,1.3771024982581686
1754448760,1.4512024569973896
1754448761,1.3856937844404003
1754448762,1.316008733767909
1754448763,1.3606790705399434
1754448764,1.3524611561878896
1754448765,1.2580216554685941
1754448766,1.2241924511822924
1754448767,1.1351372239294095
1754448768,1.0516647311730585
1754448769,1.0042791976442123
1754448770,0.9329069683720237
1754448771,0.954933969456731
1754448772,0.8615254725135727
1754448773,0.7935489453542633
1754448774,0.757080995718584
1754448775,0.7621336978537574
1754448776,0.6840348104497874
1754448777,0.6207480523773262
1754448778,0.6391048963245087
1754448779,0.5501445227855939
1754448780,0.5628865145841605
1754448781,0.48866348973286367
1754448782,0.503317711740944
1754448783,0.4034617902256738
1754448784,0.4178056234676202
1754448785,0.3715559800618303
1754448786,0.32340066879464985
1754448787,0.22541990464610356
1754448788,0.31168817705693597
1754448789,0.3042671921649586
1754448790,0.37451163271020504
1754448791,0.30893934437944304
1754448792,0.30553966708274244
1754448793,0.31079651055950885
1754448794,0.3957893147514734
1754448795,0.3895093006416969
1754448796,0.36302243237135484
1754448797,0.42211399001647704
1754448798,0.36643180473314446
1754448799,0.3784097086709647
1754448800,0.4637450237409413
1754448801,0.5223695421870943
1754448802,0.5856144205085005
1754448803,0.6744436491456475
1754448804,0.6286899028581164
1754448805,0.6627011098124573
1754448806,0.7110196826653886
1754448807,0.7212612658282596
